index,Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
2787,Oak Street Weather Station,07/15/2015 12:00:00 AM,17.2,14.3,74.0,0.0,0.0,190.2,0.0,12.0,5.3,7.8,991.5,2.0,0.0,12.1,07/15/2015 12:00 AM,OakStreetWeatherStation201507152400
2788,Foster Weather Station,07/15/2015 12:00:00 AM,16.56,,69.0,,0.0,,,355.0,4.8,5.9,990.5,0.0,,15.1,07/15/2015 12:00 AM,FosterWeatherStation201507152400
2789,63rd Street Weather Station,07/15/2015 01:00:00 AM,17.1,15.0,80.0,0.0,0.0,359.1,0.0,15.0,8.0,11.3,990.1,2.0,354.0,11.9,07/15/2015 1:00 AM,63rdStreetWeatherStation201507150100
2790,Oak Street Weather Station,07/15/2015 01:00:00 AM,17.0,14.2,75.0,0.0,0.0,190.2,0.0,10.0,4.7,7.1,991.3,1.0,0.0,12.1,07/15/2015 1:00 AM,OakStreetWeatherStation201507150100
2791,Foster Weather Station,07/15/2015 01:00:00 AM,16.17,,70.0,,0.0,,,1.0,4.8,6.5,990.5,0.0,,15.1,07/15/2015 1:00 AM,FosterWeatherStation201507150100
2792,63rd Street Weather Station,07/15/2015 02:00:00 AM,17.0,15.0,81.0,0.0,0.0,359.1,0.0,9.0,5.3,9.6,990.9,2.0,354.0,11.8,07/15/2015 2:00 AM,63rdStreetWeatherStation201507150200
2793,Oak Street Weather Station,07/15/2015 02:00:00 AM,16.8,14.1,75.0,0.0,0.0,190.2,0.0,8.0,4.5,7.2,991.7,1.0,359.0,12.1,07/15/2015 2:00 AM,OakStreetWeatherStation201507150200
2794,Foster Weather Station,07/15/2015 02:00:00 AM,16.0,,71.0,,0.0,,,344.0,5.2,6.9,990.9,0.0,,15.1,07/15/2015 2:00 AM,FosterWeatherStation201507150200
2795,63rd Street Weather Station,07/15/2015 03:00:00 AM,16.7,14.7,81.0,0.0,0.0,359.1,0.0,5.0,4.6,10.0,990.5,2.0,355.0,11.9,07/15/2015 3:00 AM,63rdStreetWeatherStation201507150300
2796,Oak Street Weather Station,07/15/2015 03:00:00 AM,16.6,14.4,79.0,0.0,0.0,190.2,0.0,19.0,5.1,6.4,992.0,1.0,359.0,12.1,07/15/2015 3:00 AM,OakStreetWeatherStation201507150300
2797,Foster Weather Station,07/15/2015 03:00:00 AM,15.78,,77.0,,0.0,,,6.0,4.6,5.3,991.2,0.0,,15.1,07/15/2015 3:00 AM,FosterWeatherStation201507150300
2798,63rd Street Weather Station,07/15/2015 04:00:00 AM,16.5,14.8,84.0,0.0,0.0,359.1,0.0,15.0,7.0,9.8,991.0,2.0,355.0,11.9,07/15/2015 4:00 AM,63rdStreetWeatherStation201507150400
2799,Oak Street Weather Station,07/15/2015 04:00:00 AM,16.4,14.1,78.0,0.0,0.0,190.2,0.0,9.0,5.2,7.1,992.0,1.0,0.0,12.1,07/15/2015 4:00 AM,OakStreetWeatherStation201507150400
2800,Foster Weather Station,07/15/2015 04:00:00 AM,15.56,,76.0,,0.0,,,345.0,3.7,4.4,991.2,0.0,,15.1,07/15/2015 4:00 AM,FosterWeatherStation201507150400
2801,63rd Street Weather Station,07/15/2015 05:00:00 AM,16.6,15.1,85.0,0.0,0.0,359.1,0.0,14.0,6.6,9.5,991.5,2.0,354.0,11.9,07/15/2015 5:00 AM,63rdStreetWeatherStation201507150500
2802,Oak Street Weather Station,07/15/2015 05:00:00 AM,16.4,14.6,83.0,0.0,0.0,190.2,0.0,12.0,3.7,5.1,992.4,2.0,359.0,12.0,07/15/2015 5:00 AM,OakStreetWeatherStation201507150500
2803,Foster Weather Station,07/15/2015 05:00:00 AM,15.5,,76.0,,0.0,,,357.0,4.5,5.2,991.9,1.0,,15.1,07/15/2015 5:00 AM,FosterWeatherStation201507150500
2804,63rd Street Weather Station,07/15/2015 06:00:00 AM,16.7,15.3,87.0,0.0,0.0,359.1,0.0,20.0,4.5,7.3,991.3,19.0,355.0,11.9,07/15/2015 6:00 AM,63rdStreetWeatherStation201507150600
2805,Oak Street Weather Station,07/15/2015 06:00:00 AM,16.3,14.5,83.0,0.0,0.0,190.2,0.0,27.0,3.2,3.9,992.1,12.0,0.0,12.0,07/15/2015 6:00 AM,OakStreetWeatherStation201507150600
2806,Foster Weather Station,07/15/2015 06:00:00 AM,15.28,,80.0,,0.0,,,7.0,3.4,4.0,991.5,13.0,,15.1,07/15/2015 6:00 AM,FosterWeatherStation201507150600
2807,63rd Street Weather Station,07/15/2015 07:00:00 AM,17.0,15.8,88.0,0.0,0.0,359.1,0.0,18.0,3.2,6.2,992.2,91.0,354.0,11.8,07/15/2015 7:00 AM,63rdStreetWeatherStation201507150700
2808,Oak Street Weather Station,07/15/2015 07:00:00 AM,16.2,14.6,85.0,0.0,0.0,190.2,0.0,4.0,3.0,4.2,992.9,76.0,0.0,12.1,07/15/2015 7:00 AM,OakStreetWeatherStation201507150700
2809,Foster Weather Station,07/15/2015 07:00:00 AM,15.28,,82.0,,0.0,,,5.0,3.1,3.6,992.6,60.0,,15.1,07/15/2015 7:00 AM,FosterWeatherStation201507150700
2810,63rd Street Weather Station,07/15/2015 08:00:00 AM,17.3,16.0,88.0,0.0,0.0,359.1,0.0,12.0,4.0,6.6,993.0,259.0,355.0,11.9,07/15/2015 8:00 AM,63rdStreetWeatherStation201507150800
2811,Oak Street Weather Station,07/15/2015 08:00:00 AM,16.4,14.8,85.0,0.0,0.0,190.2,0.0,8.0,2.6,3.6,993.8,177.0,0.0,12.0,07/15/2015 8:00 AM,OakStreetWeatherStation201507150800
2812,Foster Weather Station,07/15/2015 08:00:00 AM,15.5,,83.0,,0.0,,,334.0,3.2,3.7,993.2,196.0,,15.1,07/15/2015 8:00 AM,FosterWeatherStation201507150800
2813,63rd Street Weather Station,07/15/2015 09:00:00 AM,17.5,16.1,88.0,0.0,0.0,359.1,0.0,4.0,2.8,6.1,993.5,379.0,355.0,11.9,07/15/2015 9:00 AM,63rdStreetWeatherStation201507150900
2814,Oak Street Weather Station,07/15/2015 09:00:00 AM,16.9,15.2,84.0,0.0,0.0,190.2,0.0,4.0,3.0,3.6,994.4,583.0,0.0,12.1,07/15/2015 9:00 AM,OakStreetWeatherStation201507150900
2815,Foster Weather Station,07/15/2015 09:00:00 AM,15.89,,81.0,,0.0,,,3.0,2.9,4.4,993.6,496.0,,15.1,07/15/2015 9:00 AM,FosterWeatherStation201507150900
2816,63rd Street Weather Station,07/15/2015 10:00:00 AM,17.3,16.1,88.0,0.0,0.0,359.1,0.0,11.0,6.1,9.0,993.7,694.0,355.0,11.9,07/15/2015 10:00 AM,63rdStreetWeatherStation201507151000
2817,Oak Street Weather Station,07/15/2015 10:00:00 AM,16.7,15.1,85.0,0.0,0.0,190.2,0.0,1.0,4.6,7.0,994.4,689.0,0.0,12.1,07/15/2015 10:00 AM,OakStreetWeatherStation201507151000
2818,Foster Weather Station,07/15/2015 10:00:00 AM,15.67,,82.0,,0.0,,,14.0,2.8,3.4,993.9,645.0,,15.1,07/15/2015 10:00 AM,FosterWeatherStation201507151000
2819,63rd Street Weather Station,07/15/2015 11:00:00 AM,17.7,16.5,89.0,0.0,0.0,359.1,0.0,10.0,4.6,7.4,993.8,774.0,355.0,11.9,07/15/2015 11:00 AM,63rdStreetWeatherStation201507151100
2820,Oak Street Weather Station,07/15/2015 11:00:00 AM,17.0,15.7,87.0,0.0,0.0,190.2,0.0,18.0,4.1,5.1,994.4,831.0,0.0,12.1,07/15/2015 11:00 AM,OakStreetWeatherStation201507151100
2821,Foster Weather Station,07/15/2015 11:00:00 AM,16.06,,81.0,,0.0,,,0.0,3.5,4.2,993.9,598.0,,15.1,07/15/2015 11:00 AM,FosterWeatherStation201507151100
2822,63rd Street Weather Station,07/15/2015 12:00:00 PM,17.6,16.5,90.0,0.0,0.0,359.1,0.0,16.0,5.9,8.3,994.0,849.0,355.0,11.9,07/15/2015 12:00 PM,63rdStreetWeatherStation201507151200
2823,Oak Street Weather Station,07/15/2015 12:00:00 PM,17.1,15.5,85.0,0.0,0.0,190.2,0.0,13.0,4.4,5.5,995.0,919.0,0.0,12.1,07/15/2015 12:00 PM,OakStreetWeatherStation201507151200
2824,Foster Weather Station,07/15/2015 12:00:00 PM,16.0,,82.0,,0.0,,,4.0,3.8,4.0,994.2,822.0,,15.1,07/15/2015 12:00 PM,FosterWeatherStation201507151200
2825,63rd Street Weather Station,07/15/2015 01:00:00 PM,18.0,16.7,88.0,0.0,0.0,359.1,0.0,11.0,4.7,7.8,994.2,879.0,355.0,12.0,07/15/2015 1:00 PM,63rdStreetWeatherStation201507151300
2826,Oak Street Weather Station,07/15/2015 01:00:00 PM,17.7,16.0,84.0,0.0,0.0,190.2,0.0,13.0,2.6,3.5,995.1,886.0,0.0,12.1,07/15/2015 1:00 PM,OakStreetWeatherStation201507151300
2827,Foster Weather Station,07/15/2015 01:00:00 PM,16.56,,83.0,,0.0,,,0.0,2.0,2.6,994.6,843.0,,15.1,07/15/2015 1:00 PM,FosterWeatherStation201507151300
2828,63rd Street Weather Station,07/15/2015 02:00:00 PM,18.2,17.0,89.0,0.0,0.0,359.1,0.0,11.0,4.8,6.5,994.6,674.0,354.0,12.0,07/15/2015 2:00 PM,63rdStreetWeatherStation201507151400
2829,Oak Street Weather Station,07/15/2015 02:00:00 PM,17.6,16.1,86.0,0.0,0.0,190.2,0.0,20.0,3.0,3.9,995.3,792.0,0.0,12.1,07/15/2015 2:00 PM,OakStreetWeatherStation201507151400
2830,63rd Street Weather Station,07/15/2015 03:00:00 PM,18.3,16.9,88.0,0.0,0.0,359.1,0.0,14.0,5.6,7.3,994.7,799.0,353.0,12.0,07/15/2015 3:00 PM,63rdStreetWeatherStation201507151500
2831,Oak Street Weather Station,07/15/2015 03:00:00 PM,18.1,16.3,84.0,0.0,0.0,190.2,0.0,11.0,2.7,3.5,995.6,615.0,0.0,12.1,07/15/2015 3:00 PM,OakStreetWeatherStation201507151500
2832,Foster Weather Station,07/15/2015 02:00:00 PM,16.67,,80.0,,0.0,,,359.0,3.7,4.2,994.9,802.0,,15.1,07/15/2015 2:00 PM,FosterWeatherStation201507151400
2833,63rd Street Weather Station,07/15/2015 04:00:00 PM,18.7,17.5,89.0,0.0,0.0,359.1,0.0,14.0,4.2,6.2,994.6,582.0,353.0,11.9,07/15/2015 4:00 PM,63rdStreetWeatherStation201507151600
2834,Foster Weather Station,07/15/2015 04:00:00 PM,17.06,,80.0,,0.0,,,8.0,1.8,2.1,994.6,620.0,,15.1,07/15/2015 4:00 PM,FosterWeatherStation201507151600
2835,63rd Street Weather Station,07/15/2015 05:00:00 PM,18.8,17.0,84.0,0.0,0.0,359.1,0.0,10.0,2.7,5.6,994.7,325.0,354.0,12.0,07/15/2015 5:00 PM,63rdStreetWeatherStation201507151700
2836,Foster Weather Station,07/15/2015 05:00:00 PM,17.17,,80.0,,0.0,,,343.0,3.0,3.6,994.6,354.0,,15.1,07/15/2015 5:00 PM,FosterWeatherStation201507151700
2837,Oak Street Weather Station,07/15/2015 04:00:00 PM,18.0,16.4,85.0,0.0,0.0,190.2,0.0,14.0,3.2,4.0,995.3,525.0,359.0,12.0,07/15/2015 4:00 PM,OakStreetWeatherStation201507151600
2838,63rd Street Weather Station,07/15/2015 06:00:00 PM,18.7,16.7,82.0,0.0,0.0,359.1,0.0,18.0,3.5,5.1,993.9,189.0,354.0,11.9,07/15/2015 6:00 PM,63rdStreetWeatherStation201507151800
2839,Oak Street Weather Station,07/15/2015 06:00:00 PM,18.5,16.3,81.0,0.0,0.0,190.2,0.0,38.0,1.3,2.0,994.6,154.0,0.0,12.0,07/15/2015 6:00 PM,OakStreetWeatherStation201507151800
2840,Foster Weather Station,07/15/2015 06:00:00 PM,17.39,,80.0,,0.0,,,1.0,2.1,2.3,994.2,172.0,,15.1,07/15/2015 6:00 PM,FosterWeatherStation201507151800
2841,63rd Street Weather Station,07/15/2015 07:00:00 PM,18.5,16.4,81.0,0.0,0.0,359.1,0.0,20.0,3.5,5.2,994.0,94.0,354.0,12.0,07/15/2015 7:00 PM,63rdStreetWeatherStation201507151900
2842,Oak Street Weather Station,07/15/2015 07:00:00 PM,18.0,15.8,80.0,0.0,0.0,190.2,0.0,16.0,1.0,1.6,994.6,83.0,0.0,12.0,07/15/2015 7:00 PM,OakStreetWeatherStation201507151900
2843,Foster Weather Station,07/15/2015 07:00:00 PM,17.06,,80.0,,0.0,,,340.0,1.8,2.0,994.2,84.0,,15.1,07/15/2015 7:00 PM,FosterWeatherStation201507151900
2844,63rd Street Weather Station,07/15/2015 08:00:00 PM,18.3,15.3,73.0,0.0,0.0,359.1,0.0,29.0,4.0,5.8,993.9,15.0,354.0,12.0,07/15/2015 8:00 PM,63rdStreetWeatherStation201507152000
2845,Oak Street Weather Station,07/15/2015 08:00:00 PM,17.8,14.9,74.0,0.0,0.0,190.2,0.0,41.0,1.6,2.1,994.5,14.0,0.0,12.0,07/15/2015 8:00 PM,OakStreetWeatherStation201507152000
2846,Foster Weather Station,07/15/2015 08:00:00 PM,16.67,,78.0,,0.0,,,359.0,2.4,2.5,993.9,14.0,,15.1,07/15/2015 8:00 PM,FosterWeatherStation201507152000
2847,63rd Street Weather Station,07/15/2015 09:00:00 PM,17.7,16.1,85.0,0.0,0.0,359.1,0.0,34.0,3.7,5.6,993.8,2.0,354.0,11.9,07/15/2015 9:00 PM,63rdStreetWeatherStation201507152100
2848,Oak Street Weather Station,07/15/2015 09:00:00 PM,17.5,14.7,74.0,0.0,0.0,190.2,0.0,37.0,1.8,2.9,994.6,1.0,359.0,12.1,07/15/2015 9:00 PM,OakStreetWeatherStation201507152100
2849,Foster Weather Station,07/15/2015 09:00:00 PM,16.67,,71.0,,0.0,,,12.0,1.2,1.5,993.9,0.0,,15.1,07/15/2015 9:00 PM,FosterWeatherStation201507152100
2850,63rd Street Weather Station,07/15/2015 10:00:00 PM,17.6,16.0,85.0,0.0,0.0,359.1,0.0,60.0,1.6,4.1,994.2,2.0,354.0,12.0,07/15/2015 10:00 PM,63rdStreetWeatherStation201507152200
2851,Oak Street Weather Station,07/15/2015 10:00:00 PM,17.1,15.2,82.0,0.0,0.0,190.2,0.0,80.0,0.9,1.3,994.8,2.0,0.0,12.2,07/15/2015 10:00 PM,OakStreetWeatherStation201507152200
2852,Foster Weather Station,07/15/2015 10:00:00 PM,16.28,,81.0,,0.0,,,62.0,0.6,0.8,994.2,0.0,,15.1,07/15/2015 10:00 PM,FosterWeatherStation201507152200
2853,63rd Street Weather Station,07/16/2015 03:00:00 AM,17.7,16.3,87.0,0.0,0.0,359.1,0.0,66.0,1.3,2.1,994.2,2.0,355.0,11.9,07/16/2015 3:00 AM,63rdStreetWeatherStation201507160300
2854,Oak Street Weather Station,07/16/2015 03:00:00 AM,17.5,15.8,84.0,0.0,0.0,190.2,0.0,80.0,1.0,1.6,994.4,1.0,0.0,12.0,07/16/2015 3:00 AM,OakStreetWeatherStation201507160300
2855,Foster Weather Station,07/16/2015 03:00:00 AM,16.39,,83.0,,0.0,,,356.0,0.5,0.5,994.2,0.0,,15.1,07/16/2015 3:00 AM,FosterWeatherStation201507160300
2856,63rd Street Weather Station,07/16/2015 04:00:00 AM,17.8,16.2,86.0,0.0,0.0,359.1,0.0,71.0,1.6,2.7,993.9,2.0,354.0,11.9,07/16/2015 4:00 AM,63rdStreetWeatherStation201507160400
2857,Oak Street Weather Station,07/16/2015 04:00:00 AM,17.6,16.1,86.0,0.0,0.0,190.2,0.0,48.0,0.9,1.3,994.7,1.0,0.0,12.0,07/16/2015 4:00 AM,OakStreetWeatherStation201507160400
2858,Foster Weather Station,07/16/2015 04:00:00 AM,16.39,,84.0,,0.0,,,329.0,0.4,0.5,994.2,0.0,,15.1,07/16/2015 4:00 AM,FosterWeatherStation201507160400
2859,63rd Street Weather Station,07/16/2015 08:00:00 PM,19.7,19.0,93.0,0.0,2.8,375.9,0.0,162.0,2.2,6.2,988.6,6.0,354.0,11.9,07/16/2015 8:00 PM,63rdStreetWeatherStation201507162000
2860,Oak Street Weather Station,07/16/2015 08:00:00 PM,19.7,18.1,86.0,0.0,1.9,201.8,0.0,59.0,1.0,2.8,989.1,3.0,0.0,12.1,07/16/2015 8:00 PM,OakStreetWeatherStation201507162000
2861,Foster Weather Station,07/16/2015 08:00:00 PM,18.28,,88.0,,0.76,,,270.0,0.4,1.0,988.8,1.0,,15.1,07/16/2015 8:00 PM,FosterWeatherStation201507162000
2862,63rd Street Weather Station,07/17/2015 05:00:00 AM,23.0,22.5,96.0,0.0,0.0,389.0,0.0,231.0,2.1,3.6,985.3,1.0,355.0,11.9,07/17/2015 5:00 AM,63rdStreetWeatherStation201507170500
2863,Oak Street Weather Station,07/17/2015 05:00:00 AM,23.9,22.4,89.0,0.0,0.0,208.6,0.0,245.0,1.1,4.5,985.4,0.0,0.0,12.1,07/17/2015 5:00 AM,OakStreetWeatherStation201507170500
2864,Foster Weather Station,07/17/2015 05:00:00 AM,22.56,,90.0,,0.0,,,219.0,1.4,1.6,985.1,1.0,,15.1,07/17/2015 5:00 AM,FosterWeatherStation201507170500
2865,63rd Street Weather Station,07/18/2015 02:00:00 AM,26.3,23.2,77.0,0.0,0.0,389.1,0.0,252.0,2.5,3.6,988.3,0.0,355.0,11.9,07/18/2015 2:00 AM,63rdStreetWeatherStation201507180200
2866,Oak Street Weather Station,07/18/2015 02:00:00 AM,26.9,23.1,73.0,0.0,0.0,208.6,0.0,277.0,1.1,4.1,988.7,-2.0,0.0,12.1,07/18/2015 2:00 AM,OakStreetWeatherStation201507180200
2867,Foster Weather Station,07/18/2015 02:00:00 AM,25.89,,75.0,,0.0,,,232.0,0.9,2.0,988.5,1.0,,15.1,07/18/2015 2:00 AM,FosterWeatherStation201507180200
2868,63rd Street Weather Station,07/18/2015 06:00:00 AM,23.7,21.8,85.0,0.0,0.0,389.1,0.0,218.0,1.7,4.0,988.2,25.0,355.0,11.9,07/18/2015 6:00 AM,63rdStreetWeatherStation201507180600
2869,Foster Weather Station,07/18/2015 06:00:00 AM,24.78,,74.0,,0.0,,,211.0,0.6,0.9,987.8,34.0,,15.1,07/18/2015 6:00 AM,FosterWeatherStation201507180600
2870,63rd Street Weather Station,07/15/2015 11:00:00 PM,18.1,15.9,80.0,0.0,0.0,359.1,0.0,76.0,4.2,4.9,994.3,2.0,354.0,11.9,07/15/2015 11:00 PM,63rdStreetWeatherStation201507152300
2871,Oak Street Weather Station,07/15/2015 11:00:00 PM,17.5,15.3,80.0,0.0,0.0,190.2,0.0,72.0,1.6,2.2,995.0,1.0,0.0,12.1,07/15/2015 11:00 PM,OakStreetWeatherStation201507152300
2872,Foster Weather Station,07/15/2015 11:00:00 PM,16.28,,82.0,,0.0,,,42.0,1.1,1.3,994.2,0.0,,15.1,07/15/2015 11:00 PM,FosterWeatherStation201507152300
2873,63rd Street Weather Station,07/16/2015 12:00:00 AM,17.9,15.9,82.0,0.0,0.0,359.1,0.0,71.0,2.7,3.5,994.3,2.0,355.0,11.9,07/16/2015 12:00 AM,63rdStreetWeatherStation201507162400
2874,Oak Street Weather Station,07/16/2015 12:00:00 AM,17.6,15.4,80.0,0.0,0.0,190.2,0.0,83.0,0.6,1.5,995.0,1.0,0.0,12.1,07/16/2015 12:00 AM,OakStreetWeatherStation201507162400
2875,Foster Weather Station,07/16/2015 12:00:00 AM,16.56,,80.0,,0.0,,,39.0,1.5,1.6,994.6,0.0,,15.1,07/16/2015 12:00 AM,FosterWeatherStation201507162400
2876,63rd Street Weather Station,07/16/2015 01:00:00 AM,17.9,16.0,83.0,0.0,0.0,359.1,0.0,36.0,1.7,3.1,994.1,2.0,354.0,11.9,07/16/2015 1:00 AM,63rdStreetWeatherStation201507160100
2877,Oak Street Weather Station,07/16/2015 01:00:00 AM,17.7,15.6,81.0,0.0,0.0,190.2,0.0,38.0,1.3,2.0,994.8,1.0,0.0,12.0,07/16/2015 1:00 AM,OakStreetWeatherStation201507160100
2878,Foster Weather Station,07/16/2015 01:00:00 AM,16.56,,82.0,,0.0,,,8.0,2.2,2.5,994.2,0.0,,15.1,07/16/2015 1:00 AM,FosterWeatherStation201507160100
2879,63rd Street Weather Station,07/16/2015 02:00:00 AM,17.7,16.1,86.0,0.0,0.0,359.1,0.0,7.0,0.9,2.3,994.7,2.0,354.0,12.0,07/16/2015 2:00 AM,63rdStreetWeatherStation201507160200
2880,Oak Street Weather Station,07/16/2015 02:00:00 AM,17.5,15.7,83.0,0.0,0.0,190.2,0.0,15.0,1.4,1.8,995.2,1.0,0.0,12.0,07/16/2015 2:00 AM,OakStreetWeatherStation201507160200
2881,Foster Weather Station,07/16/2015 02:00:00 AM,16.5,,81.0,,0.0,,,301.0,0.8,1.2,994.6,0.0,,15.1,07/16/2015 2:00 AM,FosterWeatherStation201507160200
2882,63rd Street Weather Station,07/16/2015 05:00:00 AM,17.8,16.4,87.0,0.0,0.0,359.1,0.0,89.0,1.7,2.3,994.1,2.0,354.0,11.9,07/16/2015 5:00 AM,63rdStreetWeatherStation201507160500
2883,Oak Street Weather Station,07/16/2015 05:00:00 AM,17.4,16.0,87.0,0.0,0.0,190.2,0.0,83.0,1.1,1.6,994.4,1.0,0.0,12.2,07/16/2015 5:00 AM,OakStreetWeatherStation201507160500
2884,Foster Weather Station,07/16/2015 05:00:00 AM,16.39,,84.0,,0.0,,,54.0,1.4,1.5,993.9,1.0,,15.1,07/16/2015 5:00 AM,FosterWeatherStation201507160500
2885,63rd Street Weather Station,07/16/2015 06:00:00 AM,18.0,16.8,88.0,0.0,0.0,359.1,0.0,103.0,0.4,0.8,994.3,23.0,355.0,11.9,07/16/2015 6:00 AM,63rdStreetWeatherStation201507160600
2886,Oak Street Weather Station,07/16/2015 06:00:00 AM,17.5,16.1,87.0,0.0,0.0,190.2,0.0,76.0,1.2,1.7,994.7,24.0,0.0,12.1,07/16/2015 6:00 AM,OakStreetWeatherStation201507160600
2887,Foster Weather Station,07/16/2015 06:00:00 AM,16.56,,85.0,,0.0,,,124.0,0.4,0.7,993.9,29.0,,15.1,07/16/2015 6:00 AM,FosterWeatherStation201507160600
2888,63rd Street Weather Station,07/16/2015 07:00:00 AM,18.3,16.9,88.0,0.0,0.0,359.1,0.0,0.0,0.0,0.5,994.0,98.0,355.0,11.9,07/16/2015 7:00 AM,63rdStreetWeatherStation201507160700
2889,Oak Street Weather Station,07/16/2015 07:00:00 AM,19.2,16.7,78.0,0.0,0.0,190.2,0.0,116.0,0.3,0.9,994.3,85.0,0.0,12.1,07/16/2015 7:00 AM,OakStreetWeatherStation201507160700
2890,Foster Weather Station,07/16/2015 07:00:00 AM,17.06,,84.0,,0.0,,,155.0,0.4,0.5,993.9,86.0,,15.1,07/16/2015 7:00 AM,FosterWeatherStation201507160700
2891,63rd Street Weather Station,07/16/2015 08:00:00 AM,19.4,18.1,88.0,0.0,0.0,359.1,0.0,156.0,0.6,1.1,994.1,120.0,354.0,11.9,07/16/2015 8:00 AM,63rdStreetWeatherStation201507160800
2892,Foster Weather Station,07/16/2015 08:00:00 AM,17.56,,83.0,,0.0,,,175.0,1.6,1.7,993.9,127.0,,15.1,07/16/2015 8:00 AM,FosterWeatherStation201507160800
2893,63rd Street Weather Station,07/16/2015 09:00:00 AM,20.9,18.0,76.0,0.0,0.0,359.1,0.0,207.0,1.7,3.2,994.5,182.0,354.0,12.0,07/16/2015 9:00 AM,63rdStreetWeatherStation201507160900
2894,Foster Weather Station,07/16/2015 09:00:00 AM,20.0,,75.0,,0.0,,,161.0,1.6,2.0,994.2,295.0,,15.1,07/16/2015 9:00 AM,FosterWeatherStation201507160900
2895,Oak Street Weather Station,07/16/2015 08:00:00 AM,21.0,17.3,69.0,0.0,0.0,190.2,0.0,150.0,0.5,1.6,994.5,120.0,0.0,12.1,07/16/2015 8:00 AM,OakStreetWeatherStation201507160800
2896,63rd Street Weather Station,07/16/2015 11:00:00 AM,19.3,18.0,88.0,0.0,0.3,361.9,0.0,174.0,2.7,6.9,994.0,120.0,355.0,11.9,07/16/2015 11:00 AM,63rdStreetWeatherStation201507161100
2897,Oak Street Weather Station,07/16/2015 11:00:00 AM,19.9,18.0,84.0,0.0,0.4,191.6,0.0,119.0,1.5,3.8,994.6,172.0,0.0,12.0,07/16/2015 11:00 AM,OakStreetWeatherStation201507161100
2898,Foster Weather Station,07/16/2015 11:00:00 AM,19.67,,76.0,,0.0,,,140.0,3.1,4.0,994.2,229.0,,15.1,07/16/2015 11:00 AM,FosterWeatherStation201507161100
2899,63rd Street Weather Station,07/16/2015 12:00:00 PM,20.0,17.3,77.0,0.0,0.0,361.9,0.0,169.0,3.1,4.7,993.9,229.0,354.0,12.0,07/16/2015 12:00 PM,63rdStreetWeatherStation201507161200
2900,Oak Street Weather Station,07/16/2015 12:00:00 PM,20.3,17.7,78.0,0.0,0.0,191.6,0.0,112.0,1.1,2.7,994.0,304.0,0.0,12.1,07/16/2015 12:00 PM,OakStreetWeatherStation201507161200
2901,Foster Weather Station,07/16/2015 12:00:00 PM,19.28,,80.0,,0.0,,,179.0,2.9,3.5,993.6,343.0,,15.1,07/16/2015 12:00 PM,FosterWeatherStation201507161200
2902,63rd Street Weather Station,07/16/2015 01:00:00 PM,21.3,17.6,70.0,0.0,0.0,361.9,0.0,166.0,2.1,4.1,992.9,365.0,355.0,11.9,07/16/2015 1:00 PM,63rdStreetWeatherStation201507161300
2903,Oak Street Weather Station,07/16/2015 01:00:00 PM,21.3,17.2,67.0,0.0,0.0,191.6,0.0,116.0,1.2,3.4,993.2,221.0,0.0,12.1,07/16/2015 1:00 PM,OakStreetWeatherStation201507161300
2904,Foster Weather Station,07/16/2015 01:00:00 PM,19.56,,74.0,,0.0,,,125.0,4.1,4.4,992.9,250.0,,15.1,07/16/2015 1:00 PM,FosterWeatherStation201507161300
2905,63rd Street Weather Station,07/16/2015 02:00:00 PM,22.4,18.8,71.0,0.0,0.0,361.9,0.0,190.0,2.7,5.0,992.4,257.0,355.0,11.9,07/16/2015 2:00 PM,63rdStreetWeatherStation201507161400
2906,Oak Street Weather Station,07/16/2015 02:00:00 PM,21.5,17.9,70.0,0.0,0.0,191.6,0.0,117.0,1.1,2.8,992.4,190.0,0.0,12.1,07/16/2015 2:00 PM,OakStreetWeatherStation201507161400
2907,Foster Weather Station,07/16/2015 02:00:00 PM,19.39,,77.0,,0.03,,,143.0,5.2,5.8,991.9,231.0,,15.1,07/16/2015 2:00 PM,FosterWeatherStation201507161400
2908,63rd Street Weather Station,07/16/2015 03:00:00 PM,22.7,19.1,72.0,0.0,0.0,361.9,0.0,162.0,3.0,8.2,990.1,379.0,355.0,11.9,07/16/2015 3:00 PM,63rdStreetWeatherStation201507161500
2909,Oak Street Weather Station,07/16/2015 03:00:00 PM,22.1,18.6,72.0,0.0,0.0,191.6,60.0,132.0,1.4,3.6,990.3,637.0,0.0,12.1,07/16/2015 3:00 PM,OakStreetWeatherStation201507161500
2910,Foster Weather Station,07/16/2015 03:00:00 PM,19.5,,79.0,,0.0,,,146.0,7.7,8.3,989.5,386.0,,15.1,07/16/2015 3:00 PM,FosterWeatherStation201507161500
2911,63rd Street Weather Station,07/16/2015 10:00:00 PM,21.0,20.5,96.0,0.6,0.4,376.3,60.0,169.0,1.3,2.5,987.9,1.0,354.0,11.9,07/16/2015 10:00 PM,63rdStreetWeatherStation201507162200
